Word;phon;lemme;cgram;freqlemfilms2;freqfilms2;islem;nblettres;puorth;puphon;nbsyll;cgramortho
tantra;t@tRa;tantra;NOM;0,11;0,11;1;6;6;5;2;NOM
tantôt;t@to;tantôt;ADV;5,62;5,62;1;6;5;4;2;ADV,NOM
tantôt;t@to;tantôt;NOM;0,11;0,11;1;6;5;4;2;ADV,NOM
tançai;t@sE;tancer;VER;0,03;0;0;6;0;0;2;VER
tapage;tapaZ;tapage;NOM;1,53;1,52;1;6;6;5;2;NOM
tapais;tapE;taper;VER;61,07;0,68;0;6;0;0;2;VER
tapait;tapE;taper;VER;61,07;1,78;0;6;0;0;2;VER
tapant;tap@;tapant;ADJ;0,57;0,06;1;6;5;4;2;ADJ,VER
tapant;tap@;taper;VER;61,07;0,72;0;6;5;4;2;ADJ,VER
tapent;tap;taper;VER;61,07;1,6;0;6;0;3;1;VER
tapera;tap°Ra;taper;VER;61,07;0,19;0;6;0;0;3;VER
tapeur;tap9R;tapeur;NOM;0,2;0,19;1;6;5;4;2;NOM
tapies;tapi;tapi;ADJ;0,06;0;0;6;0;4;2;ADJ,VER
tapies;tapi;tapir;VER;0,92;0,02;0;6;0;4;2;ADJ,VER
tapiez;tapje;taper;VER;61,07;0,06;0;6;0;0;2;VER
tapine;tapin;tapiner;VER;1,76;0,97;0;6;0;0;2;VER
tapins;tap5;tapin;NOM;2,31;0,06;0;6;0;4;2;NOM
tapiné;tapine;tapiner;VER;1,76;0;0;6;0;6;3;VER
tapira;tapiRa;tapir;VER;0,92;0,01;0;6;0;0;3;VER
tapirs;tapiR;tapir;NOM;0,16;0,02;0;6;0;5;2;NOM
tapons;tap§;taper;VER;61,07;0,06;0;6;0;0;2;VER
tapota;tapota;tapoter;VER;1,16;0,11;0;6;0;0;3;VER
tapote;tapOt;tapoter;VER;1,16;0,36;0;6;0;0;2;VER
tapoté;tapote;tapoter;VER;1,16;0,11;0;6;0;6;3;VER
tapées;tape;taper;VER;61,07;0,06;0;6;0;4;2;VER,ADJ,NOM
tapées;tape;tapé;ADJ;0,37;0,16;0;6;0;4;2;VER,ADJ,NOM
tapées;tape;tapée;NOM;0,03;0;0;6;0;4;2;VER,ADJ,NOM
taquet;takE;taquet;NOM;0,14;0,1;1;6;5;4;2;NOM
taquin;tak5;taquin;ADJ;0,46;0,34;1;6;6;4;2;ADJ
tarama;taRama;tarama;NOM;0,28;0,28;1;6;5;5;3;NOM
tarare;taRaR;tarare;NOM;0;0;1;6;5;5;2;NOM
taraud;taRo;taraud;NOM;0;0;1;6;6;4;2;NOM
tardai;taRdE;tarder;VER;28,36;0,01;0;6;0;0;2;VER
tarder;taRde;tarder;VER;28,36;15,01;1;6;6;5;2;VER
tardes;taRd;tarder;VER;28,36;0,65;0;6;0;0;1;VER
tardez;taRde;tarder;VER;28,36;1,14;0;6;0;5;2;VER
tardif;taRdif;tardif;ADJ;2,62;0,65;1;6;6;6;2;ADJ
tardée;taRde;tarder;VER;28,36;0;0;6;0;5;2;VER
tarets;taRE;taret;NOM;0;0;0;6;0;4;2;NOM
targua;taRga;targuer;VER;0,27;0;0;6;0;0;2;VER
targue;taRg;targuer;VER;0,27;0,22;0;6;0;0;1;VER
targui;taRgi;targui;ADJ;0;0;1;6;6;5;2;ADJ,NOM
targui;taRgi;targui;NOM;0;0;1;6;6;5;2;ADJ,NOM
targué;taRge;targuer;VER;0,27;0;0;6;0;5;2;VER
taride;taRid;taride;NOM;0;0;1;6;5;5;2;NOM
taries;taRi;tari;ADJ;0,15;0;0;6;0;4;2;ADJ,VER
taries;taRi;tarir;VER;1,83;0,01;0;6;0;4;2;ADJ,VER
tarifs;taRif;tarif;NOM;6,26;1,69;0;6;0;5;2;NOM
tarira;taRiRa;tarir;VER;1,83;0,02;0;6;0;0;3;VER
tarmac;taRmak;tarmac;NOM;0,28;0,28;1;6;4;4;2;NOM
tarots;taRo;tarot;NOM;0,65;0,28;0;6;0;4;2;NOM
tarpan;taRp@;tarpan;NOM;0;0;1;6;5;5;2;NOM
tarpon;taRp§;tarpon;NOM;0,08;0,08;1;6;5;5;2;NOM
tarses;taRs;tarse;NOM;0,02;0;0;6;0;4;1;NOM
tartan;taRt@;tartan;NOM;0,51;0,07;1;6;6;5;2;NOM
tartes;taRt;tarte;ADJ;1,29;0,18;0;6;0;4;1;ADJ,NOM
tartes;taRt;tarte;NOM;13,04;2,62;0;6;0;4;1;ADJ,NOM
tartir;taRtiR;tartir;VER;0;0;1;6;6;6;2;VER
tartre;taRtR;tartre;NOM;0,03;0,03;1;6;5;5;1;NOM
tarzan;taRz@;tarzan;NOM;0,16;0,14;1;6;4;4;2;NOM
tarées;taRe;tarer;VER;6,08;0,17;0;6;0;4;2;VER,ADJ
tarées;taRe;taré;ADJ;4,44;0,04;0;6;0;4;2;VER,ADJ
tassai;tasE;tasser;VER;2,21;0;0;6;0;0;2;VER
tasser;tase;tasser;VER;2,21;0,45;1;6;6;4;2;VER
tasses;tas;tasse;NOM;21,89;3,37;0;6;0;3;1;NOM,VER
tasses;tas;tasser;VER;2,21;0,01;0;6;0;3;1;NOM,VER
tassez;tase;tasser;VER;2,21;0,17;0;6;0;4;2;VER
tassée;tase;tasser;VER;2,21;0,06;0;6;0;4;2;VER,ADJ
tassée;tase;tassé;ADJ;0,26;0,04;0;6;0;4;2;VER,ADJ
tassés;tase;tasser;VER;2,21;0,02;0;6;0;4;2;VER,ADJ
tassés;tase;tassé;ADJ;0,26;0,06;0;6;0;4;2;VER,ADJ
tatami;tatami;tatami;NOM;0,02;0,02;1;6;5;5;3;NOM
tatane;tatan;tatane;NOM;0,02;0,01;1;6;5;5;2;NOM
tatars;tataR;tatar;ADJ;0;0;0;6;0;5;2;ADJ
tatoue;tatu;tatouer;VER;4,22;0,08;0;6;0;4;2;VER
tatous;tatu;tatou;NOM;0,51;0,04;0;6;0;4;2;NOM
tatoué;tatwe;tatouer;VER;4,22;1,23;0;6;6;5;2;VER,ADJ
tatoué;tatwe;tatoué;ADJ;1,61;1,07;1;6;6;5;2;VER,ADJ
taudis;todi;taudis;NOM;4,17;4,17;1;6;4;3;2;NOM
taules;tol;taule;NOM;27;0,08;0;6;0;3;1;NOM
taupes;top;taupe;NOM;6,6;1,17;0;6;0;3;1;NOM
taupin;top5;taupin;NOM;0,4;0,4;1;6;6;4;2;NOM
taupés;tope;taupé;ADJ;0,01;0;0;6;0;4;2;ADJ
taurin;toR5;taurin;ADJ;0;0;1;6;6;4;2;ADJ
tavelé;tav°le;taveler;VER;0;0;0;6;6;4;3;VER,ADJ
tavelé;tav°le;tavelé;ADJ;0;0;1;6;6;4;3;VER,ADJ
taxait;taksE;taxer;VER;2,19;0,02;0;6;0;0;2;VER
taxant;taks@;taxer;VER;2,19;0,05;0;6;0;0;2;VER
taxent;taks;taxer;VER;2,19;0,16;0;6;0;4;1;VER
taïaut;tajo;taïaut;ONO;0,2;0,2;1;6;4;4;2;ONO
taïgas;tajga;taïga;NOM;1,5;0;0;6;0;4;2;NOM
teaser;tiz9R;teaser;NOM;0,04;0,04;1;6;4;4;2;NOM
techno;tEkno;techno;ADJ;0,52;0,52;1;6;6;5;2;ADJ,NOM
techno;tEkno;techno;NOM;0,51;0,51;1;6;6;5;2;ADJ,NOM
teckel;tekEl;teckel;NOM;0,23;0,21;1;6;5;4;2;NOM
teigne;tEN;teigne;NOM;1,22;1,18;1;6;6;3;1;NOM,VER
teigne;tEN;teindre;VER;3,71;0,03;0;6;6;3;1;NOM,VER
teille;tEj;teiller;VER;0;0;0;6;0;0;1;VER
teinta;t5ta;teinter;VER;1,32;0;0;6;0;0;2;VER
teinte;t5t;teint;ADJ;0,99;0,35;0;6;6;3;1;ADJ,NOM,VER
teinte;t5t;teinte;NOM;0,77;0,6;1;6;6;3;1;ADJ,NOM,VER
teinte;t5t;teinter;VER;1,32;0,01;0;6;6;3;1;ADJ,NOM,VER
teints;t5;teindre;VER;3,71;0,18;0;6;0;2;1;VER,ADJ,NOM
teints;t5;teint;ADJ;0,99;0,25;0;6;0;2;1;VER,ADJ,NOM
teints;t5;teint;NOM;4,87;0,02;0;6;0;2;1;VER,ADJ,NOM
teinté;t5te;teinter;VER;1,32;0,35;0;6;0;4;2;VER
telles;tEl;telles;ADJ:ind;15,12;15,12;1;6;6;3;1;ADJ:ind,PRO:ind
telles;tEl;telles;PRO:ind;0,08;0,08;1;6;6;3;1;ADJ:ind,PRO:ind
telson;tEls§;telson;NOM;0,07;0,07;1;6;5;4;2;NOM
tempes;t@p;tempe;NOM;3,38;1,15;0;6;0;3;1;NOM
temple;t@pl;temple;NOM;15,69;14,36;1;6;6;4;1;NOM
tempos;tEmpo;tempo;NOM;1,44;0,06;0;6;0;4;2;NOM
tenace;t°nas;tenace;ADJ;1,96;1,62;1;6;6;5;2;ADJ
tenais;t°nE;tenir;VER;504,69;11,03;0;6;0;0;2;VER
tenait;t°nE;tenir;VER;504,69;20,65;0;6;0;0;2;VER
tenant;t°n@;tenant;ADJ;0,88;0,39;1;6;6;4;2;ADJ,NOM,VER
tenant;t°n@;tenant;NOM;0,69;0,3;1;6;6;4;2;ADJ,NOM,VER
tenant;t°n@;tenir;VER;504,69;3,68;0;6;6;4;2;ADJ,NOM,VER
tender;t@d9R;tender;NOM;0,36;0,36;1;6;6;4;2;NOM
tendez;t@de;tendre;VER;26,63;2;0;6;0;0;2;VER
tendis;t@di;tendre;VER;26,63;0,12;0;6;0;0;2;VER
tendit;t@di;tendre;VER;26,63;0,05;0;6;0;0;2;VER
tendon;t@d§;tendon;NOM;1,38;0,9;1;6;5;4;2;NOM
tendra;t@dRa;tendre;VER;26,63;0,06;0;6;0;0;2;VER
tendre;t@dR;tendre;ADJ;21,66;18,34;1;6;6;4;1;ADJ,NOM,VER
tendre;t@dR;tendre;NOM;2,33;2,05;1;6;6;4;1;ADJ,NOM,VER
tendre;t@dR;tendre;VER;26,63;3,72;1;6;6;4;1;ADJ,NOM,VER
tendue;t@dy;tendre;VER;26,63;2,12;0;6;0;4;2;VER,ADJ
tendue;t@dy;tendu;ADJ;9,71;3,1;0;6;0;4;2;VER,ADJ
tendus;t@dy;tendre;VER;26,63;0,63;0;6;0;4;2;VER,ADJ
tendus;t@dy;tendu;ADJ;9,71;1,26;0;6;0;4;2;VER,ADJ
tendît;t@di;tendre;VER;26,63;0;0;6;0;0;2;VER
teneur;t°n9R;teneur;NOM;0,9;0,9;1;6;4;4;2;NOM
teniez;t°nje;tenir;VER;504,69;2,34;0;6;0;0;2;VER
tennis;tenis;tennis;NOM;11,37;11,37;1;6;6;5;2;NOM
tenons;t°n§;tenir;VER;504,69;5,94;0;6;0;4;2;VER,NOM
tenons;t°n§;tenon;NOM;0,23;0,07;0;6;0;4;2;VER,NOM
tentai;t@tE;tenter;VER;79,75;0,02;0;6;0;0;2;VER
tenter;t@te;tenter;VER;79,75;20,41;1;6;6;4;2;VER
tentes;t@t;tente;NOM;16,65;2,25;0;6;0;3;1;NOM,VER
tentes;t@t;tenter;VER;79,75;1,1;0;6;0;3;1;NOM,VER
tentez;t@te;tenter;VER;79,75;3,31;0;6;0;4;2;VER
tentât;t@ta;tenter;VER;79,75;0;0;6;0;0;2;VER
tentée;t@te;tenter;VER;79,75;1,29;0;6;0;4;2;VER,ADJ
tentée;t@te;tenté;ADJ;1,38;0,39;0;6;0;4;2;VER,ADJ
tentés;t@te;tenter;VER;79,75;0,3;0;6;0;4;2;VER,ADJ
tentés;t@te;tenté;ADJ;1,38;0,14;0;6;0;4;2;VER,ADJ
tenues;t°ny;tenir;VER;504,69;0,5;0;6;0;4;2;VER,ADJ,NOM
tenues;t°ny;tenu;ADJ;3,46;0,42;0;6;0;4;2;VER,ADJ,NOM
tenues;t°ny;tenue;NOM;21,96;2,32;0;6;0;4;2;VER,ADJ,NOM
tenure;t2nyR;tenure;NOM;0,01;0,01;1;6;5;3;2;NOM
tercer;tERse;tercer;VER;0,1;0,1;1;6;6;5;2;VER
tercio;tERsjo;tercio;NOM;0,01;0,01;1;6;5;6;2;NOM
tergal;tERgal;tergal;NOM;0,16;0,16;1;6;5;4;2;NOM
termes;tERm;terme;NOM;37,67;11,96;0;6;0;4;1;NOM
ternes;tERn;terne;ADJ;2;0,64;0;6;0;4;1;ADJ
ternie;tERni;terni;ADJ;0,22;0,17;0;6;0;5;2;ADJ,VER
ternie;tERni;ternir;VER;1,32;0,2;0;6;0;5;2;ADJ,VER
ternir;tERniR;ternir;VER;1,32;0,35;1;6;6;6;2;VER
ternis;tERni;terni;ADJ;0,22;0;0;6;0;5;2;ADJ,VER
ternis;tERni;ternir;VER;1,32;0,04;0;6;0;5;2;ADJ,VER
ternit;tERni;ternir;VER;1,32;0,1;0;6;0;5;2;VER
terrai;tERE;terrer;VER;2,62;0;0;6;0;0;2;VER
terrer;tERe;terrer;VER;2,62;0,46;1;6;6;4;2;VER
terres;tER;terre;NOM;294,45;18,16;0;6;0;3;1;NOM,VER
terres;tER;terrer;VER;2,62;0,01;0;6;0;3;1;NOM,VER
terrez;tERe;terrer;VER;2,62;0,02;0;6;0;4;2;VER
terril;tERi;terril;NOM;0,03;0,02;1;6;6;4;2;NOM
terrée;tERe;terrer;VER;2,62;0,04;0;6;0;4;2;VER
terrés;tERe;terrer;VER;2,62;0,12;0;6;0;4;2;VER
tertio;tERsjo;tertio;ADV;1,08;1,08;1;6;6;6;2;ADV
tertre;tERtR;tertre;NOM;0,17;0,16;1;6;5;4;1;NOM
tesson;tes§;tesson;NOM;0,76;0,48;1;6;5;4;2;NOM
tester;tEste;tester;VER;20,66;8,73;1;6;6;5;2;VER
testes;tEst;tester;VER;20,66;0,37;0;6;0;4;1;VER
testez;tEste;tester;VER;20,66;1,18;0;6;0;5;2;VER
testée;tEste;tester;VER;20,66;0,71;0;6;0;5;2;VER
testés;tEste;tester;VER;20,66;0,48;0;6;0;5;2;VER
teuton;t2t§;teuton;ADJ;0,25;0,12;1;6;6;4;2;ADJ,NOM
teuton;t2t§;teuton;NOM;0,14;0,13;1;6;6;4;2;ADJ,NOM
texane;tEksan;texan;ADJ;0,79;0,21;0;6;0;0;2;ADJ,NOM
texane;tEksan;texan;NOM;0,95;0,09;0;6;0;0;2;ADJ,NOM
texans;tEks@;texan;ADJ;0,79;0,09;0;6;0;5;2;ADJ,NOM
texans;tEks@;texan;NOM;0,95;0,39;0;6;0;5;2;ADJ,NOM
textes;tEkst;texte;NOM;20,42;4,2;0;6;0;5;1;NOM
thaler;talER;thaler;NOM;0,1;0,05;1;6;5;5;2;NOM
thermo;tERmo;thermo;NOM;0,1;0,1;1;6;6;5;2;NOM
thomas;toma;thomas;NOM;4,83;4,83;1;6;5;4;2;NOM
thorax;toRaks;thorax;NOM;3,62;3,62;1;6;6;5;2;NOM
thoron;tOR§;thoron;NOM;0,01;0,01;1;6;5;4;2;NOM
thrace;tRas;thrace;ADJ;0,14;0,13;1;6;4;4;1;ADJ
thrill;tRil;thrill;NOM;0,07;0,07;1;6;6;4;1;NOM
thrène;tREn;thrène;NOM;0,1;0,1;1;6;4;4;1;NOM
thunes;tyn;thune;NOM;4,63;1,11;0;6;0;3;1;NOM
thuyas;tyja;thuya;NOM;0;0;0;6;0;3;2;NOM
thymus;timys;thymus;NOM;0,05;0,05;1;6;5;4;2;NOM
thèmes;tEm;thème;NOM;17,32;1,83;0;6;0;3;1;NOM
thèses;tEz;thèse;NOM;10,67;0,46;0;6;0;3;1;NOM
théier;teje;théier;NOM;0,01;0,01;1;6;5;4;2;NOM
théine;tein;théine;NOM;0,01;0,01;1;6;5;4;2;NOM
tiares;tjaR;tiare;NOM;0,51;0,01;0;6;0;4;1;NOM
tibial;tibjal;tibial;ADJ;0,09;0,04;1;6;6;6;2;ADJ
tibias;tibja;tibia;NOM;2,33;0,3;0;6;0;5;2;NOM
ticket;tikE;ticket;NOM;24,25;13,62;1;6;4;4;2;NOM
tienne;tjEn;tenir;VER;504,69;6,65;0;6;6;4;1;VER,ADJ:pos,PRO:pos
tienne;tjEn;tienne;ADJ:pos;3,25;3,25;1;6;6;4;1;VER,ADJ:pos,PRO:pos
tienne;tjEn;tienne;PRO:pos;25,41;25,41;1;6;6;4;1;VER,ADJ:pos,PRO:pos
tierce;tjERs;tiers;ADJ;0,78;0,32;0;6;0;0;1;ADJ,NOM
tierce;tjERs;tiers;NOM;6,24;0,06;0;6;0;0;1;ADJ,NOM
tiercé;tjERse;tiercé;ADJ;0,01;0,01;1;6;6;6;2;ADJ,NOM
tiercé;tjERse;tiercé;NOM;1,32;1,32;1;6;6;6;2;ADJ,NOM
tigres;tigR;tigre;NOM;15,19;2,66;0;6;0;4;1;NOM
tigrée;tigRe;tigrer;VER;0,02;0;0;6;0;5;2;VER,ADJ
tigrée;tigRe;tigré;ADJ;0,01;0;0;6;0;5;2;VER,ADJ
tigrés;tigRe;tigrer;VER;0,02;0;0;6;0;5;2;VER,ADJ
tigrés;tigRe;tigré;ADJ;0,01;0;0;6;0;5;2;VER,ADJ
tillac;tijak;tillac;NOM;0;0;1;6;5;4;2;NOM
tiller;tije;tiller;VER;0,01;0,01;1;6;6;4;2;VER
tilles;tij;tille;NOM;0,18;0,07;0;6;0;3;1;NOM
timbre;t5bR;timbre;NOM;7,86;1,82;1;6;6;4;1;NOM,VER
timbre;t5bR;timbrer;VER;1,38;0,01;0;6;6;4;1;NOM,VER
timbré;t5bRe;timbrer;VER;1,38;1,03;0;6;6;5;2;VER,ADJ
timbré;t5bRe;timbré;ADJ;1,57;0,83;1;6;6;5;2;VER,ADJ
timide;timid;timide;ADJ;16,36;14,18;1;6;6;5;2;ADJ
timing;tajmiG;timing;NOM;3,59;3,58;1;6;5;5;2;NOM
timons;tim§;timon;NOM;0,1;0;0;6;0;4;2;NOM
timoré;timoRe;timoré;ADJ;0,7;0,44;1;6;5;5;3;ADJ
tinter;t5te;tinter;VER;0,95;0,31;1;6;6;4;2;VER
tintin;t5t5;tintin;ONO;1,08;1,08;1;6;6;4;2;ONO
tintés;t5te;tinter;VER;0,95;0;0;6;0;4;2;VER
tipper;tip9R;tipper;VER;0,05;0,05;1;6;4;4;2;VER
tipule;tipyl;tipule;NOM;0;0;1;6;4;4;2;NOM
tiquai;tikE;tiquer;VER;0,28;0;0;6;0;4;2;VER
tiquer;tike;tiquer;VER;0,28;0,13;1;6;6;4;2;VER
tiques;tik;tique;NOM;1,95;1,23;0;6;0;3;1;NOM
tirade;tiRad;tirade;NOM;1,55;1,25;1;6;5;5;2;NOM
tirage;tiRaZ;tirage;NOM;3,76;3,01;1;6;5;5;2;NOM
tirais;tiRE;tirer;VER;415,14;1,71;0;6;0;4;2;VER
tirait;tiRE;tirer;VER;415,14;3,97;0;6;0;4;2;VER
tirant;tiR@;tirant;NOM;0,33;0,3;1;6;5;4;2;NOM,VER
tirant;tiR@;tirer;VER;415,14;2,66;0;6;5;4;2;NOM,VER
tirent;tiR;tirer;VER;415,14;10,3;0;6;0;3;1;VER
tirera;tiR°Ra;tirer;VER;415,14;5,81;0;6;0;0;3;VER
tirets;tiRE;tiret;NOM;0,2;0;0;6;0;4;2;NOM
tireur;tiR9R;tireur;NOM;18,09;12,83;1;6;5;4;2;NOM
tiriez;tiRje;tirer;VER;415,14;0,42;0;6;0;0;2;VER
tiroir;tiRwaR;tiroir;NOM;14,65;12,18;1;6;6;6;2;NOM
tirons;tiR§;tirer;VER;415,14;6,13;0;6;0;0;2;VER
tirées;tiRe;tirer;VER;415,14;1,16;0;6;0;4;2;VER,ADJ,NOM
tirées;tiRe;tiré;ADJ;2,19;0,18;0;6;0;4;2;VER,ADJ,NOM
tirées;tiRe;tirée;NOM;0,11;0,01;0;6;0;4;2;VER,ADJ,NOM
tisane;tizan;tisane;NOM;2,86;2,15;1;6;6;5;2;NOM
tisané;tizane;tisaner;VER;0;0;0;6;0;0;3;VER
tisons;tiz§;tison;NOM;0,23;0,1;0;6;0;4;2;NOM
tisser;tise;tisser;VER;2,97;0,58;1;6;6;4;2;VER
tissez;tise;tisser;VER;2,97;0,29;0;6;0;4;2;VER
tissue;tisy;tissu;ADJ;0,98;0,07;0;6;0;4;2;ADJ
tissus;tisy;tissu;ADJ;0,98;0,3;0;6;0;4;2;ADJ,NOM
tissus;tisy;tissu;NOM;15,69;6,48;0;6;0;4;2;ADJ,NOM
tissât;tisa;tisser;VER;2,97;0;0;6;0;0;2;VER
tissée;tise;tisser;VER;2,97;0,13;0;6;0;4;2;VER,ADJ
tissée;tise;tissé;ADJ;0,04;0,01;0;6;0;4;2;VER,ADJ
tissés;tise;tisser;VER;2,97;0,05;0;6;0;4;2;VER,ADJ
tissés;tise;tissé;ADJ;0,04;0,02;0;6;0;4;2;VER,ADJ
titane;titan;titane;NOM;1,69;1,69;1;6;6;5;2;NOM
titans;tit@;titan;NOM;1,33;0,27;0;6;0;4;2;NOM
titrer;titRe;titrer;VER;1,75;0,03;1;6;6;5;2;VER
titres;titR;titre;NOM;41,35;8,95;0;6;0;4;1;NOM,VER
titres;titR;titrer;VER;1,75;0,07;0;6;0;4;1;NOM,VER
titrée;titRe;titrer;VER;1,75;0,01;0;6;0;5;2;VER,ADJ
titrée;titRe;titré;ADJ;0,46;0,01;0;6;0;5;2;VER,ADJ
titrés;titRe;titrer;VER;1,75;0,01;0;6;0;5;2;VER,ADJ
titrés;titRe;titré;ADJ;0,46;0,01;0;6;0;5;2;VER,ADJ
tituba;tityba;tituber;VER;1,34;0,01;0;6;0;0;3;VER
titube;tityb;tituber;VER;1,34;0,31;0;6;0;0;2;VER
titubé;titybe;tituber;VER;1,34;0,11;0;6;0;6;3;VER
tièdes;tjEd;tiède;ADJ;3,85;0,5;0;6;0;4;1;ADJ
tiédie;tjedi;tiédir;VER;0,17;0;0;6;0;0;2;VER
tiédir;tjediR;tiédir;VER;0,17;0,01;1;6;5;5;2;VER
tiédis;tjedi;tiédir;VER;0,17;0;0;6;0;0;2;VER
tiédit;tjedi;tiédir;VER;0,17;0,16;0;6;0;0;2;VER
toasts;tost;toast;NOM;16,3;2,56;0;6;0;4;1;NOM
toasté;toste;toaster;VER;0,09;0,07;0;6;0;0;2;VER
tocade;tokad;tocade;NOM;0,3;0,3;1;6;5;5;2;NOM
tocard;tokaR;tocard;ADJ;0,39;0,26;1;6;5;5;2;ADJ,NOM
tocard;tokaR;tocard;NOM;1,27;0,94;1;6;5;5;2;ADJ,NOM
tocsin;tOks5;tocsin;NOM;0,48;0,48;1;6;4;5;2;NOM
toffee;tOfi;toffee;NOM;0,01;0,01;1;6;4;3;2;NOM
toiles;twal;toile;NOM;17,99;6,24;0;6;0;4;1;NOM
toilée;twale;toiler;VER;0;0;0;6;0;0;2;VER
toilés;twale;toiler;VER;0;0;0;6;0;0;2;VER
toiser;twaze;toiser;VER;0,14;0,03;1;6;6;5;2;VER
toises;twaz;toise;NOM;0,29;0,27;0;6;0;4;1;NOM
toisez;twaze;toiser;VER;0,14;0;0;6;0;5;2;VER
toison;twaz§;toison;NOM;0,69;0,68;1;6;5;5;2;NOM
toisée;twaze;toiser;VER;0,14;0,03;0;6;0;5;2;VER
toisés;twaze;toiser;VER;0,14;0;0;6;0;5;2;VER
tolets;tolE;tolet;NOM;0,02;0,01;0;6;0;4;2;NOM
tolère;tolER;tolérer;VER;13,05;2,58;0;6;0;0;2;VER
toléra;toleRa;tolérer;VER;13,05;0,02;0;6;0;0;3;VER
toléré;toleRe;tolérer;VER;13,05;1,5;0;6;0;6;3;VER
tomate;tomat;tomate;NOM;20,77;7,88;1;6;5;5;2;NOM
tombai;t§bE;tomber;VER;407,82;0,23;0;6;0;0;2;VER
tombal;t§bal;tombal;ADJ;2,71;0,14;1;6;6;4;2;ADJ
tomber;t§be;tomber;VER;407,82;180,25;1;6;6;4;2;VER
tombes;t§b;tombe;NOM;49,67;8,34;0;6;0;3;1;NOM,VER
tombes;t§b;tomber;VER;407,82;7,77;0;6;0;3;1;NOM,VER
tombez;t§be;tomber;VER;407,82;4,88;0;6;0;4;2;VER
tombât;t§ba;tomber;VER;407,82;0,02;0;6;0;0;2;VER
tombée;t§be;tomber;VER;407,82;30,49;0;6;6;4;2;VER,ADJ,NOM
tombée;t§be;tombé;ADJ;5,21;2,62;0;6;6;4;2;VER,ADJ,NOM
tombée;t§be;tombée;NOM;3,21;3,19;1;6;6;4;2;VER,ADJ,NOM
tombés;t§be;tomber;VER;407,82;9,63;0;6;0;4;2;VER,ADJ
tombés;t§be;tombé;ADJ;5,21;0,56;0;6;0;4;2;VER,ADJ
tommes;tOm;tomme;NOM;0,07;0;0;6;0;3;1;NOM
tonale;tonal;tonal;ADJ;0,12;0,1;0;6;0;5;2;ADJ
tondes;t§d;tondre;VER;2,77;0,01;0;6;0;0;1;VER
tondit;t§di;tondre;VER;2,77;0,01;0;6;0;0;2;VER
tondre;t§dR;tondre;VER;2,77;1,38;1;6;5;4;1;VER
tondue;t§dy;tondre;VER;2,77;0,06;0;6;0;4;2;VER,ADJ
tondue;t§dy;tondu;ADJ;0,74;0,04;0;6;0;4;2;VER,ADJ
tondus;t§dy;tondre;VER;2,77;0,03;0;6;0;4;2;VER,ADJ
tondus;t§dy;tondu;ADJ;0,74;0,2;0;6;0;4;2;VER,ADJ
tonics;tonik;tonic;NOM;2,04;0,11;0;6;0;5;2;NOM
tonner;tone;tonner;VER;1,94;0,12;1;6;6;4;2;VER
tonnes;tOn;tonne;NOM;16,29;11,8;0;6;0;3;1;NOM,VER
tonnes;tOn;tonner;VER;1,94;0,15;0;6;0;3;1;NOM,VER
tonnez;tone;tonner;VER;1,94;0;0;6;0;4;2;VER
tonton;t§t§;tonton;NOM;14,02;13,94;1;6;5;4;2;NOM
topaze;topaz;topaze;NOM;0,37;0,36;1;6;4;4;2;NOM
tophus;tofys;tophus;NOM;0;0;1;6;4;5;2;NOM
topons;top§;toper;VER;2,59;0,03;0;6;0;0;2;VER
toquer;toke;toquer;VER;1,33;0,07;1;6;6;4;2;VER
toques;tOk;toque;NOM;0,82;0,17;0;6;0;3;1;NOM,VER
toques;tOk;toquer;VER;1,33;0,01;0;6;0;3;1;NOM,VER
toquez;toke;toquer;VER;1,33;0,01;0;6;0;4;2;VER
toquée;toke;toquer;VER;1,33;0,3;0;6;0;4;2;VER,ADJ
toquée;toke;toqué;ADJ;0,89;0,36;0;6;0;4;2;VER,ADJ
toqués;toke;toquer;VER;1,33;0,02;0;6;0;4;2;VER,ADJ
toqués;toke;toqué;ADJ;0,89;0,11;0;6;0;4;2;VER,ADJ
torana;tORana;torana;NOM;0,01;0,01;1;6;4;5;3;NOM
torcha;tORSa;torcher;VER;3,2;0;0;6;0;0;2;VER
torche;tORS;torche;NOM;8,09;6,71;1;6;6;4;1;NOM,VER
torche;tORS;torcher;VER;3,2;1,04;0;6;6;4;1;NOM,VER
torché;tORSe;torcher;VER;3,2;0,38;0;6;0;5;2;VER
tordez;tORde;tordre;VER;12,24;0,1;0;6;0;0;2;VER
tordis;tORdi;tordre;VER;12,24;0;0;6;0;0;2;VER
tordit;tORdi;tordre;VER;12,24;0,01;0;6;0;0;2;VER
tordra;tORdRa;tordre;VER;12,24;0,01;0;6;0;0;2;VER
tordre;tORdR;tordre;VER;12,24;2,77;1;6;5;5;1;VER
tordue;tORdy;tordre;VER;12,24;0,9;0;6;0;5;2;VER,ADJ
tordue;tORdy;tordu;ADJ;7,76;1,75;0;6;0;5;2;VER,ADJ
tordus;tORdy;tordre;VER;12,24;0,45;0;6;0;5;2;VER,ADJ
tordus;tORdy;tordu;ADJ;7,76;1,25;0;6;0;5;2;VER,ADJ
tordît;tORdi;tordre;VER;12,24;0;0;6;0;0;2;VER
torera;tOReRa;torera;NOM;0,2;0,2;1;6;6;4;3;NOM
